Typologie,Régime de vitesse,Voie,Arrondissement,Bois,Longueur du tronçon en m,latitude,longitude
Bandes cyclables,VOIE 50,BOULEVARD DE COURCELLES,17.0,Non,22.09381107,48.87962426338234,2.304942790443846
Bandes cyclables,VOIE 50,BOULEVARD DE COURCELLES,17.0,Non,22.46105217,48.880963959460715,2.3127259953069603
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE MORET,11.0,Non,211.40771688,48.86719674566401,2.3793419351156677
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE CRESPIN DU GAST,11.0,Non,199.58632434,48.86577691286247,2.3819431077121744
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE CENSIER,5.0,Non,59.87108131,48.8403649689868,2.3523038729221715
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE RICHELIEU,2.0,Non,15.66384542,48.86902263237059,2.338572496010319
Bandes cyclables,ZONE 30,RUE RICHARD LENOIR,11.0,Non,337.52761247,48.855550388058184,2.381788203518209
Pistes cyclables,ZONE 30,RUE JULIETTE DODU,10.0,Non,137.73675067,48.87465557132559,2.3697157411290695
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE SAMBRE-ET-MEUSE,10.0,Non,289.71855024,48.87468009765356,2.3723267249110696
Bandes cyclables,VOIE 50,RUE DE PROVENCE,9.0,Non,22.63427394,48.87420386206585,2.3371713677291295
Pistes cyclables,VOIE 50,RUE LAFAYETTE,9.0,Non,10.31088267,48.87420432276202,2.337589309848724
Pistes cyclables,ZONE 30,RUE DE PROVENCE,9.0,Non,33.81460326,48.87414768239241,2.337806660736002
Bandes cyclables,ZONE 30,RUE DE PROVENCE,9.0,Non,12.86267855,48.87408315645508,2.3397019649012583
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DES ITALIENS,9.0,Non,31.72190165,48.87108927226218,2.3344767715361634
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE LARREY,5.0,Non,101.7923698,48.84283789674198,2.353305894446461
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE LA CLEF,5.0,Non,65.08097969,48.8433389048483,2.352738548828716
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE PASCAL,13.0,Non,5.04320041,48.83589877387186,2.348381140962001
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE CORVISART,13.0,Non,46.61890928,48.83127293571356,2.3479588099470283
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DU DOCTEUR LERAY,13.0,Non,50.94540757,48.82317732109048,2.3549737855214343
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DES CHAMPS ELYSEES,8.0,Non,466.61795643,48.86688069077857,2.316952560800707
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,7.84581751,48.87574298182056,2.3563897338402033
Bandes cyclables,VOIE 50,RUE DE LOURMEL,15.0,Non,62.67819356,48.84991074660432,2.291724581084309
Pistes cyclables,VOIE 50,BOULEVARD DE GRENELLE,15.0,Non,45.48283828,48.84821600335168,2.3001021620191393
Pistes cyclables,VOIE 50,BOULEVARD GARIBALDI,15.0,Non,15.81101631,48.847254806130366,2.303313391746963
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,PASSAGE DUBAIL,10.0,Non,119.85441848,48.87380915506241,2.3590308759827154
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE KUSS,13.0,Non,176.06484551,48.82217887771503,2.351343310363827
Pistes cyclables,VOIE 50,AVENUE DE L HIPPODROME,16.0,Bois de Boulogne,160.78881776,48.858154744455845,2.253791864399336
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,RUE GRENETA,2.0,Non,130.59553402,48.86552095346684,2.3478582687763616
Bandes cyclables,ZONE 30,RUE DE CLERY,2.0,Non,24.11449,48.86892550643966,2.349455314717343
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE SAINTE-FOY,2.0,Non,172.59627649,48.8686835657905,2.35103345686007
Pistes cyclables,ZONE 30,RUE JULIA BARTET,14.0,Non,14.71489577,48.82704775367617,2.30432385341086
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD GOUVION SAINT CYR,17.0,Non,15.48795248,48.883742983880694,2.2887293534630775
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD GOUVION SAINT CYR,17.0,Non,18.00021551,48.884124331330256,2.289370550737633
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DE L OPERA,1.0,Non,36.00382348,48.864233395051826,2.3351765991238977
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE L ECHELLE,1.0,Non,50.92743387,48.86350174293639,2.334060604235696
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DES BATIGNOLLES,8.0,Non,45.20826027,48.88262656146348,2.3237927635647377
Pistes cyclables,VOIE 50,AVENUE DAUMESNIL,12.0,Non,18.12626128,48.84716188864307,2.375462899272936
Pistes cyclables,VOIE 50,AVENUE DAUMESNIL,12.0,Non,18.03378061,48.84659192900523,2.3766451342099417
Couloirs de bus ouverts aux vélos,VOIE 50,RUE LAFAYETTE,9.0,Non,39.17444366,48.87616363068117,2.34518292777104
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,19.41316547,48.88082956217998,2.351983783657216
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE PASCAL,5.0,Non,23.56445624,48.83770182473503,2.349261572730572
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DES PRETRES SAINT-GERMAIN L AUXERROIS,1.0,Non,83.31815251,48.85928191643696,2.3411921623689573
Bandes cyclables,VOIE 50,QUAI DE JEMMAPES,10.0,Non,13.68273826,48.88142675653873,2.369842724048435
Pistes cyclables,VOIE 50,RUE DES ECLUSES SAINT-MARTIN,10.0,Non,25.64924594,48.8775676720354,2.365652940206736
Pistes cyclables,VOIE 50,BOULEVARD DE MAGENTA,10.0,Non,11.54524805,48.87041771564374,2.3611637498178197
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DE SEBASTOPOL,3.0,Non,19.62017315,48.869058115262234,2.3541861559248853
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DE STRASBOURG,10.0,Non,106.89647335,48.86993859018165,2.35467876510583
Couloirs de bus ouverts aux vélos,ZONE 30,RUE DE PARADIS,10.0,Non,174.21300591,48.87508530471651,2.35213777913052
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE BUFFAULT,9.0,Non,38.08487598,48.8750113339149,2.3414946325158112
Bandes cyclables,VOIE 50,AVENUE DE FRANCE,13.0,Non,59.36357135,48.82602785793064,2.3813890947077
Pistes cyclables,VOIE 50,BOULEVARD GARIBALDI,15.0,Non,15.1749389,48.8469183081779,2.3055074609898356
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE BLEUE,9.0,Non,52.42122224,48.875986843410345,2.345087901743299
Bandes cyclables,VOIE 50,BOULEVARD DE LA VILLETTE,10.0,Non,35.5336,48.87869857362163,2.3700314891435954
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE SAINT JEROME,18.0,Non,39.42547526,48.88651640197516,2.354935126997968
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE PERDONNET,10.0,Non,189.07379197,48.883534329768125,2.360405698217149
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE GREGOIRE DE TOURS,6.0,Non,90.13642912,48.85219458327845,2.337551336284386
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE PALATINE,6.0,Non,42.48556799,48.85067151435017,2.334400327448834
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD RASPAIL,6.0,Non,24.58512106,48.842466322922384,2.3295717010200843
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD RASPAIL,6.0,Non,56.07131931,48.84706839286776,2.328247906164457
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,ROND POINT DU PONT MIRABEAU,15.0,Non,6.04881817,48.84620743302441,2.2774567603077776
Pistes cyclables,VOIE 50,PLACE MARCEL CERDAN,15.0,Non,29.18076193,48.851012857109055,2.2919148799627798
Bandes cyclables,VOIE 50,RUE DU COMMANDANT RENE MOUCHOTTE,14.0,Non,19.63073483,48.837503664547235,2.318847522410505
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD PASTEUR,15.0,Non,10.92569981,48.8430655425455,2.312783957436908
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DU MAINE,14.0,Non,36.39305915,48.83232347987677,2.324927089241407
Pistes cyclables,VOIE 30,RUE FRIANT,14.0,Non,20.01335752,48.82431456364516,2.3234608996441093
Bandes cyclables,VOIE 50,PLACE DE CATALOGNE,14.0,Non,41.98929618,48.83701592784304,2.318734916706442
Pistes cyclables,VOIE 50,AVENUE DE MALAKOFF,16.0,Non,8.89908941,48.87696877260784,2.2834963096806815
Pistes cyclables,VOIE 50,Avenue Louis Barthou,16.0,Non,23.36838678,48.86382315150248,2.2673332908936548
Couloirs de bus ouverts aux vélos,VOIE 50,Place de la Madeleine,1.0,Non,12.52670296,48.86936764745003,2.325189819489855
Pistes cyclables,VOIE 50,AVENUE DE SAINT CLOUD,16.0,Non,25.24378045,48.862597366510215,2.2654945378517133
Pistes cyclables,VOIE 50,AVENUE DE SAINT CLOUD,16.0,Non,25.45373926,48.862597829184985,2.265476580652317
Pistes cyclables,VOIE 50,ROUTE DES LACS A PASSY,16.0,Non,37.8940916,48.85784843770672,2.263323426899241
Pistes cyclables,VOIE 50,AVENUE DU MARECHAL FRANCHET D ESPEREY,16.0,Non,4.55454588,48.85753747041662,2.2634784182538445
Pistes cyclables,VOIE 50,BOULEVARD SUCHET,16.0,Non,15.91515269,48.85719705733537,2.2645588634744973
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE MARCEAU,16.0,Non,8.55908613,48.87103771362177,2.297345019451778
Bandes cyclables,VOIE 50,PONT DE L ALMA,7.0,Non,64.57601632,48.86376153513592,2.301523009853538
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DU PRESIDENT KENNEDY,16.0,Non,156.18036928,48.85513853346706,2.2844468243409093
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DU PRESIDENT KENNEDY,16.0,Non,37.74069202,48.85580817204397,2.2852924696611625
Pistes cyclables,VOIE 50,PLACE TATTEGRAIN,16.0,Non,23.48389106,48.86389015463947,2.271954141582379
Pistes cyclables,VOIE 50,AVENUE HENRI MARTIN,16.0,Non,12.11806924,48.86400479851025,2.2773298469608356
Pistes cyclables,VOIE 50,AVENUE GEORGES MENDEL,16.0,Non,17.7128957,48.863526759973226,2.281593221367506
Pistes cyclables,VOIE 50,ROUTE DE SEVRES A NEUILLY,16.0,Bois de Boulogne,7.70940943,48.862176142685925,2.2382188038274
Pistes cyclables,VOIE 50,PONT DE BIR HAKEIM,16.0,Non,5.49714028,48.856637146648836,2.2866281217464546
Pistes cyclables,VOIE 50,AVENUE GEORGES MANDEL,16.0,Non,327.15593637,48.86335838407776,2.2839947208163243
Bandes cyclables,VOIE 50,BOULEVARD LANNES,16.0,Non,50.43262364,48.863102447870865,2.2683753688057977
Bandes cyclables,VOIE 50,AVENUE DE SAINT CLOUD,16.0,Non,35.14927185,48.862691700773205,2.2667582341622814
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DES BELLES FEUILLES,16.0,Non,261.49245254,48.866681640484025,2.2821959871788646
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE LONGCHAMP,16.0,Non,201.77884719,48.865296255140805,2.284980439427444
Pistes cyclables,VOIE 50,ROUTE DES MOULINS,16.0,Bois de Boulogne,13.3730755,48.86518373483403,2.234599603785422
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE NICOLO,16.0,Non,76.78577869,48.86037635686985,2.2775845757937385
Pistes cyclables,VOIE 50,BOULEVARD AUGUSTE BLANQUI,13.0,Non,39.62643625,48.82951037989379,2.348646685193872
Bandes cyclables,VOIE 50,BOULEVARD AUGUSTE BLANQUI,13.0,Non,31.92927159,48.830133316401096,2.3521890383166815
Pistes cyclables,VOIE 30,BOULEVARD AUGUSTE BLANQUI,13.0,Non,13.70345514,48.829802854280196,2.3497812951848944
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD SAINT JACQUES,14.0,Non,77.43122307,48.83185243581784,2.3401710102892377
Pistes cyclables,VOIE 50,BOULEVARD SAINT JACQUES,14.0,Non,59.77677241,48.83202753221125,2.3399514990903407
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,PASSAGE MONTBRUN,14.0,Non,14.13170639,48.82888374139756,2.3294193868456934
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE SAUSSIER LEROY,17.0,Non,15.78078157,48.880141162413885,2.2956655047395866
Pistes cyclables,ZONE 30,RUE HALLE,14.0,Non,5.15898101,48.82902976615489,2.33109869052475
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DE PORT ROYAL,13.0,Non,37.14114531,48.83699774038286,2.3491152539888347
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DE PORT ROYAL,13.0,Non,37.91008309,48.837031253163346,2.3491029761129134
Bandes cyclables,ZONE 30,RUE DU PERE CORENTIN,14.0,Non,19.33796388,48.82396946676498,2.327618410883361
Bandes cyclables,ZONE 30,RUE DU PERE CORENTIN,14.0,Non,17.59738366,48.82533534012582,2.3296261429859233
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD SAINT GERMAIN,5.0,Non,20.74188623,48.850707487280346,2.345790116744958
Couloirs de bus ouverts aux vélos,ZONE 30,BOULEVARD SAINT GERMAIN,5.0,Non,20.05828029,48.84958943571115,2.350345308901944
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD DES INVALIDES,7.0,Non,11.43038099,48.84998788870021,2.3147152770229744
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD SAINT GERMAIN,6.0,Non,66.60803691,48.85297628941473,2.3364437377824188
Couloirs de bus ouverts aux vélos,VOIE 50,BOULEVARD SAINT GERMAIN,6.0,Non,37.95255876,48.852748330378276,2.3373797022368055
Pistes cyclables,VOIE 50,QUAI DE L HOTEL DE VILLE,4.0,Non,8.01588735,48.854139205115345,2.3557938803195766
Bandes cyclables,VOIE 50,QUAI DE L HOTEL DE VILLE,4.0,Non,29.08756868,48.85434607550633,2.3548107183844524
Pistes cyclables,VOIE 50,QUAI DES CELESTINS,4.0,Non,5.1339077,48.85342240677557,2.3579363760270877
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,BOULEVARD DES INVALIDES,7.0,Non,10.61620389,48.84746984442637,2.31639512245087
Pistes cyclables,ZONE 30,RUE DES ARTISTES,14.0,Non,4.78869891,48.82642603716385,2.334558932768613
Bandes cyclables,VOIE 50,RUE GUYNEMER,6.0,Non,43.17732301,48.84835611348041,2.332468171041059
Bandes cyclables,VOIE 50,RUE GUYNEMER,6.0,Non,19.12086928,48.84761530300825,2.332424813507184
Bandes cyclables,VOIE 50,PONT DE SULLY,4.0,Non,97.12974082,48.849625319245334,2.3576385808942195
Bandes cyclables,VOIE 50,RUE DE LOBAU,4.0,Non,30.01621072,48.856699508510054,2.35369477687065
Pistes cyclables,VOIE 50,RUE DE LOBAU,4.0,Non,15.81511635,48.85542693751458,2.3528833614257394
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,RUE DE LOBAU,4.0,Non,20.80133553,48.85547171567812,2.352669603250011
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,RUE DES BLANCS MANTEAUX,4.0,Non,32.78163298,48.858444258654785,2.3580651318552786
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE DES GOBELINS,5.0,Non,81.4929778,48.83762517593813,2.3513597008584175
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE CARON,4.0,Non,37.8830682,48.85502320449251,2.3626098816670225
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE MALHER,4.0,Non,33.05332819,48.85645945255111,2.3613386635268867
Pistes cyclables,VOIE 50,PONT MORLAND,4.0,Non,47.98849405,48.847292577796175,2.3658848743149234
Pistes cyclables,VOIE 50,COURS ALBERT 1ER,8.0,Non,9.83171697,48.864184348608205,2.302257473349905
Pistes cyclables,VOIE 50,COURS ALBERT 1ER,8.0,Non,585.08389092,48.864408743939755,2.306279593051159
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE LA CERISAIE,4.0,Non,91.44699871,48.85236998664647,2.3647446506702683
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE CHARLEMAGNE,4.0,Non,150.87237231,48.85408329696316,2.360987016653305
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,RUE DU MAINE,14.0,Non,166.81100744,48.84058608973674,2.3230378578082327
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DUPLEX,15.0,Non,33.94233062,48.85087062151749,2.2958283322395934
Pistes cyclables,VOIE 50,QUAI DE LA RAPEE,12.0,Non,9.9228181,48.84579192459891,2.3676902913370093
Couloirs de bus ouverts aux vélos,VOIE 50,RUE BEAUBOURG,3.0,Non,18.30788119,48.863214655409735,2.3545158013037595
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,PASSAGE SAINT-BERNARD,11.0,Non,77.87871916,48.85095324572174,2.379726937939275
Couloirs de bus ouverts aux vélos,VOIE 50,RUE LAFAYETTE,10.0,Non,36.70548458,48.88159292385786,2.3655278179800145
Pistes cyclables,ZONE 30,PLACE NATIONALE,13.0,Non,9.12948856,48.82921903297829,2.365118967193769
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE BASFROI,11.0,Non,106.11815582,48.8563021601774,2.378269992435123
Pistes cyclables,VOIE 50,QUAI DE LA RAPEE,12.0,Non,1.79186032,48.845968826234696,2.3675450877129984
Bandes cyclables,ZONE 30,RUE BEAUREPAIRE,10.0,Non,18.28547736,48.86989020185032,2.3637535772083753
Pistes cyclables,VOIE 50,PORTE DOREE,12.0,Non,8.00115918,48.83524147607907,2.406877468297531
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE LYON,12.0,Non,11.92734763,48.84734141515158,2.371652804620983
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,IMPASSE ORFILA,20.0,Non,43.14329509,48.86588544147422,2.39610480658392
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE REGNAULT,13.0,Non,48.01733828,48.82426488720214,2.3759504901263817
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE D ULM,5.0,Non,107.78733465,48.84189181295969,2.34396034115517
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DU CARDINAL LEMOINE,5.0,Non,77.10841936,48.84553651729472,2.350194334179726
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE DE RENCONTRE,RUE DE MALTE,11.0,Non,8.66805174,48.86808749278827,2.3654590270996882
Pistes cyclables,VOIE 50,BOULEVARD DU GENERAL JEAN SIMON,13.0,Non,35.95262818,48.82589779610443,2.3828440334676393
Bandes cyclables,VOIE 50,PLACE DU BATAILLON DU PACIFIQUE,12.0,Non,8.89328955,48.840435134735124,2.379206074121081
Couloirs de bus ouverts aux vélos,VOIE 50,RUE DE LA ROQUETTE,11.0,Non,47.82662717,48.85750334662037,2.379972569690912
Couloirs de bus ouverts aux vélos,VOIE 50,AVENUE MYRON HERRICK,8.0,Non,28.65465565,48.87326172727195,2.3100846623357905
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE GUTENBERG,15.0,Non,16.34626513,48.84280693663298,2.280028219761893
Bandes cyclables,VOIE 50,PLACE DE LA REPUBLIQUE,11.0,Non,17.59353705,48.866468699491996,2.3650008263150113
Bandes cyclables,VOIE 50,PLACE DE LA REPUBLIQUE,11.0,Non,18.14369373,48.866815356592184,2.365473672453014
Pistes cyclables,VOIE 50,PLACE DE LA REPUBLIQUE,11.0,Non,23.05372207,48.86663881080696,2.3650276793932967
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,PLACE DE LA REPUBLIQUE,3.0,Non,43.33209556,48.867506154314,2.3642650888485446
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE LILLE,7.0,Non,388.59377474,48.85957683366751,2.326203050550152
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE GUTENBERG,15.0,Non,11.52105091,48.843141753689295,2.280250891390959
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DANIEL STERN,15.0,Non,14.07399478,48.85117428468517,2.294413132378371
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),ZONE 30,RUE DE PRESLES,15.0,Non,25.75657639,48.85218073005596,2.2964931216460798
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 50,AVENUE BARBEY D AUREVILLY,7.0,Non,13.31554528,48.856800190956704,2.3000396802363374
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),VOIE 30,AVENUE EMILE POUVILLON,7.0,Non,14.68981739,48.85751410723191,2.2989612857791957
Autres itinéraires cyclables (ex : Aires piétonnes - Contre-sens cyclables),AIRE PIETONNE,RUE RAMBUTEAU,1.0,Non,466.65477537,48.86267091768153,2.347047160573534
